RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
314,Sauk County,Wisconsin,725,139700,142300,146900,148100,142300,146200,144000,147900,142300,142300,145800,151500,141300,138100,135400,144500,143600,135600,128800,125700,124000,126800,120400,125600,123500,130600,129400,130600,127900,131100,138800,140200,140800,137500,128600,131200,119800,125100,110800,116500,118000,126100,130300,133600,137700,144800,145400,138100,115400,115900,120900,138500,141600,143600,129100,126300,122200,136400,133600,136400,135900,132700,135700,132800,151100,146000,149100,129400,123600,133500,130800,136800,125300,137400,142000,150300,144500,143500,139400,141200,142600,140300,174000,177000,174700,146700,143100,146900,146200,148700,152400,154600,159400,157100,155600,154800,153000,151700,145000,146700,149000,153700,149800,152300,152800,156600,161600,158000,162800,158800,166900,162200,166000,165400,170900,167900,169600,178800,197900,194100,197600,177400,177600,170300,172400,176800,171800,176900,174000,177800,175300,181300,176400,185600,182000,189000,178700,189400,191600,198000,186200,185100,194500,192200,
3067,Washington County,Ohio,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125200,121600,113400,110400,103500,106500,107700,105200,101900,97400,104700,110200,121200,123400,128600,122700,118800,118300,114000,119300,119700,119300,108900,105300,109100,105600,105300,107700,118000,111300,112100,111000,117600,111900,123100,123900,132200,119900,121400,117300,123700,126600,127500,121900,112600,114300,111000,117500,109100,115200,115100,122700,129200,131700,134200,127200,122400,117800,118300,125300,123900,120200,123400,136800,154100,150800,143400,136100,143500,142600
296,Pope County,Arkansas,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108800,103500,101300,96700,99200,100900,101800,106700,104600,106400,104300,104800,104700,104800,106800,110800,108300,104900,105500,107100,116500,110300,113800,111900,119500,119500,108900,107700,108700,118200,112500,106000,110900,120400,125200,115900,116900,123200,130900,136500,135400,136700,135500,135900,132800,125400,125400,124100,132800,132900,133000,125800,129200,127000,127600,120900,127500,132100,137400,130100,128100,127500,138900,134800,132900,134800,155900
1838,Kershaw County,South Carolina,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126700,129200,148300,143800,136800,127000,125300,127200,121500,120000,130100,134300,132600,116800,118300,125100,137200,135300,135300,131800,132500,131000,127700,137000,139600,142300,130700,135400,137700,141500,134800,137400,134500,135300,136900,139700,143000,143300,147300,147900,143800,140600,142600,149100,162100,168300,163800,158900,146900,152500,147200,151900,151400,148400,150300,154200,161900,176000,174200,172100,153800,151800,153700,167100,179000,175000
325,Ward County,North Dakota,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229100,231000,222300,222800,231700,232100,233600,227500,224100,218700,214400,214900,209200,203000,197900,201800,201000,202300,197900,197700,195800,190900,195500,189500,196100,192300,187100,180000,188800,191100,196800,184000,199400,207500,206500,201500,198300,196700,219300,,
3186,Saint Joseph County,Michigan,730,80900,85000,85100,82700,76400,70900,70600,72000,72200,66900,67600,55300,52100,45100,49900,51100,49600,50500,52400,54000,60000,55700,58200,55300,61900,60500,63700,61600,63600,61300,60900,55900,62200,67800,68400,61600,52800,55600,54100,55000,57300,60500,65100,62800,65900,66000,65800,50800,48000,48600,56500,51200,52800,59600,57800,58800,53000,63100,58300,59600,57500,60700,62500,65200,65500,66100,65000,67100,64500,68200,69200,72100,77800,78800,77000,71000,72200,75400,78600,81500,82800,81900,81400,80700,79800,76200,74400,84600,85900,89000,81100,80600,81600,77300,77100,80500,87100,93400,92400,92100,94200,92800,91800,88200,87800,90400,90800,90800,87500,93800,97600,102200,98800,100700,97500,101600,105000,114700,117900,121800,105600,102400,103400,117600,120800,117400,121100,120300,125200,116500,122000,111200,117400,111500,116800,117600,120200,120900,118700,117700,125700,125100,125000,112200,
1435,Tipton County,Tennessee,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92300,100800,100800,103700,111000,109300,103800,96100,99800,120900,119100,125500,104400,111600,102900,109200,110900,116700,115500,127300,127000,126300,116900,113000,112600,110900,118800,111800,108000,105500,114200,116400,110100,111400,114500,121300,120600,117800,120200,119400,122800,125800,131100,130700,130000,119100,124700,125200,145400,142700,144600,140100,137200,134700,138100,146600,151600,149900,143500,144300,148700,147300,145600,141000,147500,150200,155700,157800,158800,161000,160600,162600,162300,162300,158600,151100,151200,156200,159500,162400,156300,164100,174900,184500
2525,Sandusky County,Ohio,732,74500,71500,70600,65900,64600,65400,73100,75000,76100,69900,73800,66300,68700,65800,70600,73400,79700,78800,78700,74400,84300,82400,84100,71800,73300,69500,77800,79000,83800,79500,79600,75900,81200,75300,83100,69800,70500,64900,74300,83000,85300,85000,76700,75600,80700,76300,67400,60600,62500,72500,76800,82700,77100,77500,73000,72100,73300,76200,72100,69500,66900,78700,75200,80700,71500,78900,77100,85800,84500,86500,86900,89300,87800,84700,85700,87900,95900,96800,98300,92800,83700,80300,75600,74200,77300,83000,87600,88400,92800,94700,92300,86600,84800,82500,85000,86700,92100,89100,93700,92300,93500,92300,91800,87100,87200,90500,94300,91400,87000,90400,95500,95500,90300,88100,91900,98900,107100,115100,119700,122800,117800,110300,105100,99700,105000,102000,107600,108400,116100,113300,117000,112400,113300,105000,100700,109500,102700,100900,94400,106000,118300,115500,120300,109300,
214,Knox County,Ohio,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75300,67200,60800,56800,63500,70300,73200,70800,80800,80900,76500,72100,74100,81300,82500,79600,75200,75400,81500,84500,82600,80800,81600,82500,85800,88300,94700,95800,100100,97400,95000,90500,92600,99100,103300,104500,95500,88500,88200,96700,103800,106500,110700,116400,119900,121900,124100,126300,128400,122500,120900,116700,122300,123200,124000,122200,122100,121800,125000,124100,125400,128700,135800,148100,147600,138300,128700,125300,132500,126700,124500,125000,131500,133500,128300,136800,140200,148600,141100,146400,143800,146500,142700,144300,139500,140700,138300,140600,135800,135200,133100,139800,143200,150600,144500,142000,136700,152500,156200,167600,161600,162400
630,Mason County,Washington,734,176800,189500,191300,190600,176400,172200,172700,179000,169200,169200,157700,160000,145500,146700,156100,170700,177400,166800,161900,161100,167700,167600,175200,164400,159100,174900,183600,177100,158600,173400,194700,192300,168800,161300,157300,175800,159500,170700,145400,153000,142700,147400,144200,137800,149000,155100,153000,140900,139000,138700,149600,161800,162100,176200,171400,191300,185000,180000,168900,160500,160800,151000,142200,145400,156400,160000,166600,163100,163400,152600,156500,159300,163700,159700,160600,161100,160200,163400,165600,163400,163200,157900,158400,149200,152200,169600,183600,181900,170600,166500,170000,174200,179700,179000,168300,166900,163800,181900,182800,193100,188200,194700,191700,192300,186500,192800,198400,199100,205800,203900,210700,206100,214300,217100,222600,225300,228400,236600,244700,250800,246100,242800,239400,240600,240100,234200,231400,239700,244600,253500,235900,241900,236500,262200,256200,263100,246200,249500,256500,273600,282800,280600,279800,284700,
2285,Franklin County,North Carolina,735,140500,136600,138600,134100,130600,131200,133200,143700,136000,142500,133600,133400,129000,129800,142100,141500,143400,144800,141800,143200,138100,141100,145200,141600,140300,141400,140200,133800,116900,115600,124400,132100,126400,120700,124800,133100,129700,131300,135700,135600,133400,134400,146300,133100,123800,119600,128700,125400,120800,123200,127100,133800,118700,122400,119400,132400,125700,127000,122300,138200,146200,144200,133000,123500,130100,132700,132700,129100,131000,133900,142700,132100,130800,132200,143400,144600,146900,145300,153100,150600,149100,143800,138200,138300,138700,142200,153800,153700,151900,141400,138100,152100,148100,155500,156100,162800,167200,158100,157100,147900,148700,152700,161200,162800,166500,165200,179900,185400,184400,175100,172200,175100,172900,187800,188200,195600,182700,181800,178000,174000,177500,177700,179600,187200,189500,207200,199400,198000,184400,184000,187100,189300,191700,191500,188000,194500,197200,208200,207500,211300,209800,207100,214200,208500,219200
1397,Stanly County,North Carolina,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120100,119500,117900,113500,116700,123000,131400,132600,122200,113700,112800,118800,130900,133800,134500,125200,122500,111600,122300,109800,120700,118800,132600,131400,130700,141800,140800,144200,134400,135200,134900,139000,136800,138400,141100,145900,152400,149500,151300,146100,149600,158200,162600,162400,159800,164500,163900,163500,159800,156800,164100,164800,175400,168600,179200,
1795,Jackson County,Georgia,737,161400,151400,149200,149500,145300,146200,144500,147000,141100,140400,150700,153500,156900,150300,153000,146500,144200,140800,146400,148800,148700,145700,152600,155400,155100,141700,133100,133300,130200,134900,135400,136300,136300,126700,129400,127000,126200,119700,116100,113800,113400,111700,117600,112900,105300,100500,107900,113400,112900,115700,113100,108300,103400,112500,124100,123100,119800,118100,117800,115500,112300,113600,117400,118600,122600,122600,124900,125200,126400,127000,126600,129800,129000,132300,136400,141500,141100,138700,137100,141200,143500,149600,148000,154400,153900,156300,150100,150000,151900,151200,154400,153500,158300,157800,171600,173000,176600,165700,163800,160600,160300,163300,171100,172700,173700,168400,175100,178600,180100,175600,175000,177500,183200,190700,187000,186100,184800,188600,199500,198600,202300,200200,204600,207000,203300,206500,208900,213100,210900,202800,204800,205500,218400,221600,222900,225600,223300,226700,221000,219500,216900,227500,236300,242200,
1279,Oldham County,Kentucky,738,193600,191100,186800,200300,203800,208100,208200,205300,194200,182700,169500,175800,181600,194600,191200,184600,194900,201900,198000,196200,199300,201300,199200,195000,200900,186300,186400,194800,208100,201900,204600,200200,213700,198100,194300,180700,205900,215400,230200,221000,228300,239300,242400,225200,209600,186600,185400,173700,194500,208300,221200,218800,215000,217600,203600,205200,198200,203200,205200,195800,205800,203100,218200,216700,219700,205400,190600,196800,213200,225400,207500,197100,203200,207600,218600,221500,241400,246700,249000,245800,249400,250600,254400,225800,222400,220700,250300,238700,235100,232400,241600,245200,241500,241100,235800,238200,254200,246900,244400,235500,250200,249800,247900,240700,242800,241600,244300,242900,246000,257000,259900,253700,250700,265900,276000,279900,272900,274300,281100,283400,277900,272700,283800,290200,290200,277500,279900,281900,287900,298400,302500,319900,313300,301600,289500,287800,295700,296200,301800,307800,308600,308100,312300,310300,
2928,Georgetown County,South Carolina,739,239400,235400,216500,200600,209600,215900,211200,200100,188300,203000,206500,200700,182300,166800,177300,181400,189600,196700,200400,209000,211100,232200,218200,213400,182800,194200,186700,169300,169100,169700,178200,179800,184300,193600,183700,175900,170000,171900,168600,167400,167700,177400,178300,189700,178000,167100,152200,154100,161500,177800,180100,182800,158200,170400,159700,176900,158000,173100,156700,165200,156200,166600,182900,188300,169700,169200,169200,181200,167500,173600,191900,189500,186100,175300,177400,165900,166600,168700,188900,191300,192700,185200,179400,180200,181000,186300,193300,193900,192800,188500,187100,204700,193200,194800,179100,186200,214300,208600,212500,187900,204100,202800,196800,186400,196200,197500,201600,199600,225800,218400,214300,197800,207400,212200,218600,223300,225100,222900,228000,215100,222500,230600,244500,230200,196800,197000,201400,228700,228200,229900,225600,222100,246000,247500,251600,234500,223700,232200,252400,269700,278900,266200,267900,259400,
1539,Belknap County,New Hampshire,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216300,211500,203300,199700,212900,221000,234600,225900,224100,218100,233500,236800,235500,228400,233600,236600,234600,232900,228500,233000,238300,241700,236700,244900,248000,253800,246300,245700,243400,250800,253800,263800,260400,255800
1722,Genesee County,New York,741,91500,92800,95600,88600,82500,79300,81400,91100,93500,91900,80300,75900,82500,91000,95800,96700,91100,90900,85500,88100,87700,88800,95800,93600,98700,99300,103800,99000,93700,88400,93700,95200,102300,99600,97100,91800,88500,89100,93900,94800,92500,91900,92600,90800,86300,93400,102900,99800,90300,87800,98200,99600,98800,91300,99100,99700,111800,104700,102400,89400,93900,96400,100600,98000,95800,101000,101000,98200,95500,93000,97400,99700,103000,106400,106800,103900,99100,93400,95000,96000,99300,100200,101000,99100,104400,100800,107400,101200,105900,104500,106800,105300,104700,100800,94700,86800,87400,86300,88100,92100,97200,97300,95500,99800,103500,105700,103800,108700,104800,102100,100600,104200,103800,105300,102200,103400,98000,103000,110400,117600,110300,113600,104900,113400,110700,115600,118800,118200,121600,122400,119000,123100,109000,109100,106300,118500,114400,117300,127000,134600,129100,116500,121200,119800,117000
2708,Granville County,North Carolina,742,151600,142000,140900,138100,141200,137200,142500,140500,141500,128000,144600,147000,149200,137800,134300,134300,141600,145100,151700,148200,148900,138200,139000,139000,152500,149400,150700,144400,139900,140300,133300,144800,138200,138900,127400,126600,141100,143500,149600,132400,145800,136300,140000,116900,122100,112200,116300,125200,134200,138800,129800,137800,134500,131300,126700,136500,144600,142700,134500,128700,121700,116700,122400,133900,141600,136500,136600,135300,138900,143400,148400,142600,135400,127100,129000,135700,138700,140700,144700,149900,150800,152800,149300,157400,147200,160600,155100,160800,152600,155500,152400,152200,153200,147900,141200,132100,144400,149700,154900,149700,148000,153900,152200,155400,150400,153600,151400,153000,158400,164100,167000,162000,163400,163100,165000,171100,169100,167400,170400,187100,195200,196200,185100,181000,182800,183800,193600,181400,189400,191000,216400,217400,217500,202200,211800,206400,212300,207300,223700,229400,235600,229200,229700,216100,212700
2070,Warrick County,Indiana,743,151900,145600,139300,133800,137600,141700,153000,144600,141800,135500,125400,135500,138900,152000,137700,132600,134500,135400,138000,133900,137700,138300,142600,141700,147600,136900,137200,133100,134400,131300,133200,144600,148000,155700,150100,148600,143000,148800,150900,143300,136100,140100,141000,145300,138400,137200,122900,125000,128800,143500,150300,153700,147900,141700,137400,141300,158800,152000,153300,143700,158500,157600,150700,146700,146000,150400,149400,145200,139800,141900,138400,138200,132100,139600,144000,151900,157300,156900,153500,150300,148300,146400,138900,136700,135600,144400,145500,151000,152600,156200,155000,153500,152700,151300,151000,157100,157100,158000,154900,153900,153000,151900,156100,162300,162600,151300,150700,154600,169300,163100,160500,156200,155900,154800,154700,157000,162700,164800,169600,162700,166000,167200,174400,171700,169200,166400,169700,171600,177900,165100,169100,150400,162900,162900,179500,185100,179900,176600,175800,180200,180400,172400,174600,181800,
565,Huron County,Ohio,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88300,93600,93900,93700,96800,96000,95100,95700,94700,95500,101800,104800,104700,101600,103200,104100,108800,111900,111300,103100,100400,100100,106000,103100,100200,99800,107000,109000,105900,96000,100600,105800,106900,130200,126000,135800
